DATETIME,Wind01,Wind02,Wind03,Wind04,Wind05,Wind06,Wind07,Wind08,Wind09,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16,Wind17
1/15/24 12:00,0.051442418,1.207839798,0.03828602,0,0.00017103,0.672465867,0.19066618,0.008734238,0.04208475,0.007907409,0.292000856,7.257125999,6.333192903,9.89549173,37.04615042,0.371678321,18.84240628
1/15/24 12:15,0.040596958,1.046217639,0.023626249,0,0,0.54417946,0.167854448,0,0.024581269,0,0.27608228,6.072535928,5.4795744,8.979397037,37.09916707,0.310230125,19.07495706
1/15/24 12:30,0.033529801,0.923080795,0.013895359,0,0,0.468090923,0.141637666,0,0.012040592,0,0.251246888,5.43110462,4.921106377,8.424280867,37.1372969,0.209551603,19.23047016
1/15/24 12:45,0.028959933,0.820159422,0.007825612,0,4.62E-05,0.423501674,0.114866073,0,0.004000807,0,0.219300195,5.172911086,4.525602259,8.058649496,37.12543194,0.10019746,19.17159456
1/15/24 13:00,0.025606341,0.719183677,0.00414927,0,0.000743258,0.389713132,0.090389905,0,0,0,0.182047715,5.138034335,4.160875467,7.711009202,37.02846426,0.012722398,18.76097925
1/15/24 13:15,0.022334276,0.606580288,0.001785734,0,0.001660237,0.34992247,0.070393129,0.015320436,0,0,0.141670901,5.182739178,3.731034106,7.250514358,36.82255525,0,17.90499794
1/15/24 13:30,0.018594053,0.487562281,0.000402952,0,0.002329312,0.302909886,0.054394619,0.027662499,0.000462554,0,0.10185496,5.22803364,3.285364994,6.708911726,36.52894374,0,16.68492331
1/15/24 13:45,0.013982251,0.372039257,0,0,0.002196643,0.251351331,0.041246977,0.027637694,0.001520065,0,0.066661037,5.211111547,2.90944963,6.158596165,36.18013792,0,15.22575275
1/15/24 14:00,0.008095451,0.269920813,0,0,0.000708391,0.197922757,0.029802804,0.005857524,0.000707404,0,0.040150275,5.069166726,2.688869512,5.671962534,35.80864597,0,13.65248369
1/15/24 14:15,0.001102162,0.188895437,0,0,0,0.146551146,0.019491698,0,0,0,0.025186449,4.767676155,2.675846092,5.30220529,35.44506806,0,12.09438971
1/15/24 14:30,0,0.127767162,0,0,0,0.106167603,0.012051228,0,0,0,0.019843851,4.38524941,2.789160634,5.025717281,35.11237237,0,10.69784921
1/15/24 14:45,0,0.083118911,0,0,0,0.086954265,0.009795959,0,0,0,0.020999402,4.028779222,2.914234357,4.799690952,34.83161906,0,9.613516753
1/15/24 15:00,0.000333418,0.051533605,0,0,0.007227837,0.099093266,0.015040456,0.032938339,0.009718969,0.018707123,0.025530021,3.805158318,2.936488478,4.581318748,34.62386827,0,8.992046922
1/15/24 15:15,0.015434469,0.029846619,0,0,0.024645485,0.147366758,0.02882752,0.241315838,0.037969873,0.194620529,0.030769463,3.775935949,2.771413061,4.339959201,34.50007126,0,8.950255144
1/15/24 15:30,0.03515621,0.015903138,0,0,0.046531371,0.214956948,0.047112891,0.522672006,0.094145922,0.432372437,0.035878807,3.821287451,2.454773549,4.093635186,34.43074358,0,9.469600252
1/15/24 15:45,0.053685094,0.007800802,0,0,0.067564115,0.279646061,0.064580545,0.823861455,0.1918916,0.686695045,0.040475966,3.776044679,2.052404234,3.872535664,34.37629188,0,10.49770193
1/15/24 16:00,0.065207579,0.00363725,0,0,0.082422338,0.319216319,0.075914458,1.0917388,0.344851392,0.912320548,0.044178851,3.475039492,1.630139406,3.706849597,34.29712279,0.001213464,11.98217987
1/15/24 16:15,0.06725394,0.001692564,0.010548939,0,0.087326918,0.321099163,0.078571779,1.285181377,0.558576588,1.074332131,0.04660373,2.81803249,1.24569081,3.615673429,34.16026753,0.064882199,13.80679457
1/15/24 16:30,0.070729736,0.000976597,0.026716607,0,0.08466776,0.311322901,0.081102343,1.411157414,0.806245701,1.17921693,0.047360294,1.964499255,0.924280014,3.573733534,33.95925569,0.14340952,15.59986979
1/15/24 16:45,0.089884344,0.000681643,0.04765274,0,0.078377027,0.325565057,0.094829161,1.488657864,1.052944052,1.243813072,0.046056589,1.138844112,0.683006041,3.544663768,33.69424143,0.212235563,16.9258701
1/15/24 17:00,0.138967145,0,0.072507076,0,0.072386883,0.399503155,0.13107524,1.536673678,1.26375696,1.28495868,0.042300663,0.565471387,0.538967914,3.492097987,33.3653789,0.246800466,17.3492601
1/15/24 17:15,0.228085588,0,0.100010641,0,0.069649149,0.555478245,0.200668775,1.568681988,1.409642688,1.314480975,0.038464195,0.406398522,0.500325899,3.39131349,32.97980638,0.230464357,16.62964173
1/15/24 17:30,0.350779403,0,0.127219619,0,0.069194274,0.762485476,0.312458704,1.576104644,1.485051274,1.324163562,0.047973402,0.574095424,0.539485233,3.264161345,32.5725986,0.178267333,15.30716647
1/15/24 17:45,0.496446394,0,0.150771484,0,0.069072368,0.976183519,0.474799149,1.544849675,1.490305698,1.300779141,0.087018134,0.918645114,0.619912395,3.144136063,32.18581439,0.113169481,14.11712316
1/15/24 18:00,0.654484361,0.000541061,0.167303709,0,0.067333539,1.15223105,0.696044232,1.46082511,1.425728943,1.231100411,0.171788239,1.290130615,0.705073865,3.064732153,31.86151258,0.058130889,13.79480065
1/15/24 18:15,0.816618836,0.007095569,0.17554375,0,0.062813026,1.259809128,0.979727054,1.319674622,1.298118834,1.111132255,0.313108146,1.572414957,0.767690025,3.043880555,31.62354193,0.030703697,14.92676676
1/15/24 18:30,0.983886273,0.013862901,0.182579,0,0.057486586,1.322188375,1.310096631,1.155984455,1.140172572,0.973808285,0.500340601,1.784481198,0.817496866,3.03725791,31.42291086,0.026808256,17.50470512
1/15/24 18:45,1.159650855,0.016747858,0.197586831,0,0.054115104,1.376161798,1.666580955,1.014076497,0.991062203,0.861294292,0.717482925,1.979092404,0.873484282,2.984977291,31.19241774,0.036956968,21.37157832
1/15/24 19:00,1.347276764,0.011655242,0.229744619,0.000348963,0.055459466,1.458522404,2.028608019,0.938272636,0.889959773,0.81575607,0.948532444,2.209011639,0.954642166,2.827151767,30.86486091,0.051662238,26.37034897
1/15/24 19:15,1.546558499,0,0.285043882,0.002151139,0.063347314,1.593878042,2.37524838,0.959096694,0.864939984,0.865692473,1.174335882,2.510261812,1.074657274,2.526286978,30.41224006,0.06307647,32.12712192
1/15/24 19:30,1.743011818,0,0.356732719,0.004658171,0.075873304,1.758095913,2.684142849,1.051880243,0.899688168,0.984934599,1.36313758,2.851905194,1.226003819,2.134458838,29.9633602,0.069912085,37.40057105
1/15/24 19:45,1.918582791,0,0.434873373,0.007517147,0.09019885,1.914858056,2.9325748,1.178156788,0.966792312,1.133646608,1.480031283,3.186263899,1.395852874,1.726135829,29.68622768,0.072521505,40.73251253
1/15/24 20:00,2.055217493,0.012324251,0.509528087,0.010375152,0.103485365,2.027846512,3.097827606,1.299459835,1.038840404,1.271992659,1.490110732,3.465660043,1.571375514,1.375786435,29.74884884,0.071257151,40.6647625
1/15/24 20:15,2.137652136,0.074496746,0.573098424,0.0129449,0.113291414,2.069643522,3.163553025,1.382919485,1.095063484,1.366880538,1.373447716,3.650147083,1.740489806,1.139072965,30.25384803,0.068542322,36.29544661
1/15/24 20:30,2.161783499,0.15633056,0.62734323,0.015201603,0.118764181,2.048432135,3.138876341,1.418052209,1.141264796,1.412192537,1.170026195,3.730703859,1.89410178,0.996433035,31.04232161,0.07508382,28.94792859
1/15/24 20:45,2.126298502,0.237420891,0.67636067,0.017186099,0.119448002,1.9812956,3.039291221,1.399971074,1.189890637,1.408554572,0.934808172,3.706040557,2.023864457,0.909498091,31.88998395,0.103659326,20.50188162
1/15/24 21:00,2.029884063,0.297362936,0.72424891,0.018939228,0.114887214,1.885317167,2.880291334,1.323789145,1.253387303,1.356592563,0.722755653,3.57486736,2.121430861,0.839899576,32.57254941,0.167046519,12.83697894
1/15/24 21:15,1.87505765,0.320494537,0.773740608,0.020467747,0.105098652,1.774824726,2.675869429,1.191507028,1.337282472,1.261929578,0.575609297,3.343625655,2.176826021,0.75718294,32.92124914,0.278034694,7.425106175
1/15/24 21:30,1.679658919,0.310124121,0.822106392,0.021642103,0.091989141,1.65312472,2.434014593,1.032675493,1.41942935,1.150177297,0.482224387,3.049681633,2.173562995,0.662549658,32.98938142,0.449459613,4.106998715
1/15/24 21:45,1.465358072,0.27430276,0.865251382,0.022298659,0.077938002,1.520768236,2.161214995,0.883732847,1.470762525,1.051944551,0.418234864,2.738132687,2.093526849,0.565115211,32.8857613,0.694168656,2.315604372
1/15/24 22:00,1.253825312,0.221081523,0.899080699,0.022273782,0.065324558,1.378306356,1.863958804,0.781117401,1.462216587,0.997840172,0.359274666,2.454076212,1.918602649,0.473995077,32.71920384,1.025009198,1.483870957
1/15/24 22:15,1.062735891,0.158588173,0.920234396,0.02145527,0.056027714,1.228341914,1.551047317,0.749847576,1.373400549,1.006402302,0.287033292,2.231992194,1.643486111,0.39960754,32.57980245,1.455550745,1.120434841
1/15/24 22:30,0.893785253,0.095257221,0.92829226,0.019936657,0.04992471,1.081684734,1.240534332,0.76926225,1.218621123,1.047886331,0.207422481,2.063890999,1.31411555,0.357582093,32.48276397,2.002251297,1.036686622
1/15/24 22:45,0.744673892,0.039599872,0.923569009,0.017862911,0.046392368,0.95119639,0.952786772,0.807280411,1.020859447,1.080476964,0.132409531,1.931165589,0.989239931,0.364851031,32.42457359,2.682290981,1.119705452
1/15/24 23:00,0.613102303,0.000127326,0.906379363,0.015378999,0.044807513,0.849738454,0.708171563,0.83182105,0.803096658,1.062358902,0.073961738,1.815208925,0.727608219,0.438346652,32.40171651,3.512849924,1.256570484
1/15/24 23:15,0.498414055,0,0.876804007,0.012638576,0.044553537,0.787066683,0.522780196,0.8182861,0.586923012,0.964712417,0.040685007,1.705298198,0.573117542,0.585552291,32.41007248,4.505539086,1.351923895
1/15/24 23:30,0.406525024,0,0.833987488,0.009830049,0.045040123,0.76051356,0.395602441,0.772009262,0.388365231,0.810700059,0.027739658,1.622247527,0.510257683,0.776155454,32.44309948,5.649692751,1.380659951
1/15/24 23:45,0.344994161,0,0.776840322,0.00715051,0.045683523,0.764305751,0.321352634,0.705807184,0.222059154,0.636479946,0.02692462,1.594755261,0.508666588,0.970394686,32.49365007,6.929076038,1.335235938
1/16/24 0:00,0.321380417,0,0.70427302,0.004797054,0.045899989,0.792669924,0.294745111,0.632496509,0.102640622,0.478210197,0.03003882,1.651519749,0.537982205,1.128508532,32.55457679,8.327454064,1.208109146
1/16/24 0:15,0.339213761,0,0.617107381,0.002926369,0.045275228,0.839741399,0.309271668,0.56363573,0.039466097,0.365131132,0.030503912,1.806504065,0.574329715,1.218644475,32.62179042,9.795259826,1.001738973
1/16/24 0:30,0.385908222,0,0.52381033,0.001533523,0.044072763,0.899290124,0.353533929,0.505750723,0.020774539,0.298811881,0.028232463,2.014730174,0.619783247,1.240585745,32.70343464,11.14959783,0.758593265
1/16/24 0:45,0.444848846,0,0.434760076,0.000573179,0.042725571,0.9649947,0.414910974,0.464109213,0.029525528,0.273903776,0.024759764,2.216484769,0.682904164,1.20202451,32.81071138,12.17424045,0.531141979
1/16/24 1:00,0.49942068,0,0.360334829,0,0.04166663,1.030533728,0.480781887,0.443978923,0.048678648,0.285058147,0.021621109,2.35205454,0.772253828,1.110652935,32.95482254,12.65296008,0.37185507
1/16/24 1:15,0.53606303,0,0.308019332,0,0.041299048,1.089416247,0.539639902,0.450010947,0.066513618,0.327763365,0.019947581,2.377055378,0.891183175,0.981745345,33.13855097,12.43997463,0.320919406
1/16/24 1:30,0.553432251,0,0.27372447,0,0.041906454,1.134473043,0.584434875,0.484389868,0.09259071,0.400855949,0.019253422,2.308419976,1.022201425,0.860904684,33.33100309,11.6712841,0.369389485
1/16/24 1:45,0.553238954,0,0.250467661,0,0.04374261,1.158365339,0.609230814,0.548683637,0.141790331,0.504009458,0.018648664,2.178410229,1.142607368,0.801316054,33.49286625,10.55333402,0.496036716
1/16/24 2:00,0.537193755,0,0.231266324,0,0.047061276,1.153754358,0.608091728,0.64446021,0.228992892,0.636897449,0.017243338,2.019288031,1.229699796,0.856164556,33.58482782,9.292569936,0.679632508
1/16/24 2:15,0.507616375,0,0.211228104,0,0.052069314,1.117606687,0.577853858,0.771754158,0.364153898,0.797612804,0.014406274,1.85965947,1.268717292,1.053346041,33.56644302,8.061721273,0.913147797
1/16/24 2:30,0.469262969,0,0.19382155,0,0.058785975,1.064110372,0.526442379,0.924466535,0.537529241,0.977925699,0.010541486,1.713507422,1.276657612,1.319599362,33.39273864,6.898653064,1.246351632
1/16/24 2:45,0.4274988,0,0.184605435,0,0.067183615,1.01175882,0.464554696,1.094965011,0.734449909,1.168025634,0.006311786,1.591158957,1.2784583,1.556374123,33.01760935,5.807514237,1.743212587
1/16/24 3:00,0.387689134,0,0.189138534,0,0.077234585,0.979045441,0.402888217,1.275617259,0.940246893,1.358102109,0.002379984,1.502941143,1.299056905,1.665119926,32.39494982,4.792453722,2.467699238
1/16/24 3:15,0.354212336,0.001700745,0.210362531,0,0.088706554,0.978341097,0.350076939,1.456325537,1.142855349,1.538565812,0,1.453803033,1.354684891,1.577330123,31.47857422,3.859955032,3.436922478
1/16/24 3:30,0.327499194,0.003899796,0.240750748,0,0.100548452,0.997526461,0.306501219,1.617130452,1.340627107,1.700712172,0,1.427181601,1.426749397,1.344673056,30.22197466,3.02584001,4.480562467
1/16/24 3:45,0.306993595,0.005811185,0.270159416,0,0.111504525,1.018359658,0.270478007,1.735607196,1.534518169,1.836057807,0,1.401135802,1.487951479,1.048860813,28.57856272,2.308265085,5.381441681
1/16/24 4:00,0.292139431,0.006648939,0.288444765,0,0.120319017,1.022598815,0.240324251,1.789330961,1.725484532,1.936119334,0.000504622,1.35372459,1.510992194,0.771605484,26.50175002,1.725386685,5.922382597
1/16/24 4:15,0.2816479,0.005884213,0.287796441,0,0.125976403,0.995964703,0.214175892,1.763526934,1.909934555,1.99411185,0.005381512,1.268212156,1.474654942,0.577574201,23.99962687,1.286660484,5.948410727
1/16/24 4:30,0.271299448,0.004016641,0.269737748,0,0.12842206,0.940028684,0.189444847,1.674020277,2.06608603,2.010044374,0.011308029,1.148683627,1.382052496,0.463254269,21.29899853,0.966739149,5.55336372
1/16/24 4:45,0.256141828,0.001802984,0.238125401,0,0.127841596,0.860324763,0.163362025,1.544286149,2.167609108,1.985624403,0.016615609,1.004429364,1.242379973,0.408088035,18.681349,0.731574597,4.89328226
1/16/24 5:00,0.231222794,0,0.196816119,0,0.124420618,0.762386947,0.133158337,1.397799704,2.188173939,1.922559434,0.019635687,0.844739729,1.064832487,0.391517847,16.42816227,0.547118742,4.12420703
1/16/24 5:15,0.193607583,0,0.149930574,0,0.118721224,0.652230369,0.097422525,1.257258875,2.115587808,1.827830627,0.019198689,0.679386058,0.860803361,0.396067119,14.76243941,0.386022672,3.377649849
1/16/24 5:30,0.148431354,0,0.102645264,0,0.112811485,0.537794665,0.060174664,1.142252694,1.994206526,1.729513793,0.016131007,0.520063586,0.650478733,0.416583533,13.67324993,0.247734169,2.687007085
1/16/24 5:45,0.102846746,0,0.060400641,0,0.109135963,0.427500598,0.026792662,1.071592966,1.88252304,1.660958404,0.01175802,0.378948523,0.456242946,0.450995837,13.09118041,0.138400187,2.06114624
1/16/24 6:00,0.064006401,0,0.028637159,0,0.110139222,0.329768929,0.002654427,1.064091498,1.839030295,1.655513932,0.007405109,0.268217077,0.300480345,0.497232779,12.94681743,0.064167682,1.508934815
1/16/24 6:15,0.03735599,0,0.011386609,0,0.116917205,0.251384655,0,1.124970836,1.897427622,1.727940862,0.00413669,0.196369827,0.199246402,0.551298554,13.15165067,0.027935198,1.040240848
1/16/24 6:30,0.02151331,0,0.007046137,0,0.125171386,0.1925897,0,1.205096479,1.992239885,1.818643723,0.001973311,0.157204829,0.143281113,0.60149914,13.54078218,0.01960765,0.668934517
1/16/24 6:45,0.013389188,0,0.012604231,0,0.129254618,0.151990224,0,1.241744666,2.033198334,1.849438056,0.000674554,0.140844508,0.116995603,0.634215961,13.9302171,0.025841541,0.409886533
1/16/24 7:00,0.009894453,0,0.025049376,0,0.123519756,0.128192385,0,1.172191636,1.930034219,1.742139403,0,0.137411288,0.104800997,0.635830441,14.13596056,0.033293376,0.277967609
1/16/24 7:15,0.008352661,0,0.042331323,0,0.104390127,0.118800255,0,0.957236989,1.62480657,1.447969447,0,0.138050482,0.093730567,0.598295731,14.02076168,0.03162033,0.276655976
1/16/24 7:30,0.007738293,0,0.066244883,0,0.076570967,0.117409553,0,0.651773774,1.188885539,1.035774438,0,0.137998957,0.081306171,0.535851896,13.63434538,0.022482275,0.363859935
1/16/24 7:45,0.007438555,0,0.099546135,0,0.046837983,0.116613911,0,0.334218403,0.725969057,0.603806767,0,0.133516464,0.067671814,0.468310726,13.07318057,0.01053975,0.486095305
1/16/24 8:00,0.006840656,0,0.144991154,0,0.021966884,0.10900696,0,0.082987286,0.339755056,0.250318827,0,0.120862759,0.052971503,0.415484013,12.43373613,0.000453298,0.589877906
1/16/24 8:15,0.005506539,0,0.202978977,0,0.007073817,0.089515392,0,0,0.108402562,0.048813681,0,0.097899529,0.037585047,0.393836069,11.79247092,0,0.633206532
1/16/24 8:30,0.003697085,0,0.264480478,0,0.000636675,0.062398135,0,0,0.007914967,0,0,0.068896207,0.022835471,0.406441292,11.14580358,0,0.620011876
1/16/24 8:45,0.00184791,0,0.318109489,0,0,0.034247176,0,0,0,0,0,0.039724157,0.010281605,0.453026599,10.47014271,0,0.565707604
1/16/24 9:00,0.00039463,0,0.352479843,0,0.000403495,0.011654504,0,0.000488191,0.001392422,0.002255252,0,0.016254747,0.00148228,0.533318908,9.741896926,0,0.485707385
1/16/24 9:15,0,0,0.35896335,0,0.000847013,0,0,0.018802748,0.006115062,0.0151446,0,0.00284636,0,0.644090885,8.950556946,0,0.39414378
1/16/24 9:30,0,0,0.33996373,0,0.000637143,0,0,0.017022749,0.002532254,0.012958575,0,0,0,0.77029819,8.137942029,0,0.300024939
1/16/24 9:45,0,0,0.30064268,0,0.000209575,0,0,0.007576849,8.02E-05,0.004863971,0,0,0,0.893942227,7.358953559,0,0.211077904
1/16/24 10:00,0,0,0.246161897,0,0,0,0,0.002893704,0.008195067,2.76E-05,0,0,0,0.997024405,6.668492924,0,0.135029721
1/16/24 10:15,0,0,0.182267797,0,0.000342729,0,0,0.012095663,0.033050935,0.005265225,0,0,0,1.066879779,6.108111688,0,0.077827776
1/16/24 10:30,0,0,0.11704567,0,0.001166557,0,0,0.031079863,0.067773289,0.017988811,0,0,0,1.112178011,5.665962127,0,0.038300837
1/16/24 10:45,0,0,0.059165523,0,0.002298902,0,0,0.052437133,0.102225482,0.03325927,0,0,0,1.146922412,5.3168467,0,0.013498014
1/16/24 11:00,0,0,0.017297365,0,0.00356718,0,0,0.068758303,0.126270868,0.046137536,0,0,0,1.185116293,5.035567862,0,0.000468417
1/16/24 11:15,0,0.005018088,0,0,0.004810456,0,0,0.074593979,0.132553544,0.052907614,0.000125163,0,0,1.237608833,4.805441817,0,0
1/16/24 11:30,0,0.012585374,0,0,0.005914382,0,0,0.072333868,0.124840586,0.054745804,0.000585801,0,0,1.302632686,4.643839764,0.001224757,0
1/16/24 11:45,0,0.022163616,0.000735289,0,0.006776257,0,0,0.066327454,0.10967981,0.05405148,0.001667781,0,0,1.375266372,4.576646647,0.013289574,0
1/16/24 12:00,0,0.03321457,0.008578284,0,0.00729338,0,0.000555589,0.06092422,0.093619036,0.053224016,0.003656973,0.000698367,0,1.45058841,4.62974741,0.040338487,0
1/16/24 12:15,0,0.045159894,0.011854504,0,0.00739207,0,0.003458743,0.05935813,0.081795835,0.05401148,0.00670911,0.006077269,0,1.522066556,4.805645062,0.084715411,0
1/16/24 12:30,0,0.057260854,0.010892756,0,0.007114717,0,0.006684304,0.060401083,0.073706787,0.055556724,0.010459396,0.010617709,0,1.576725495,5.013314864,0.136092517,0
1/16/24 12:45,0,0.068738619,0.007630482,0,0.00653273,0,0.008750319,0.061709458,0.067438224,0.056351296,0.014412902,0.010086742,0,1.599979148,5.138350138,0.180974038,0.018761913
1/16/24 13:00,0,0.078814355,0.004005124,0,0.00571752,0,0.008174837,0.060939636,0.06107648,0.054886741,0.018074699,0.000251425,0,1.577241436,5.066344209,0.205864208,0.064909037
